Data,N°,Item,Atividade,Realizado,Unidade,Porcentagem,Status,H. Inicio,H. Fim,Total de horas,Comentário,Modelo
"=""14/02/2023""","=""312""","=""""","=""Procedimentos VALE Acompanhados:
PNR-00024
EG-M-402 - Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
ES-S-401 - Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
ES-T-401_Montagem_Tubulacoes_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""14/02/2023""","=""156""","=""""","=""EMPRESA : OMEGA SERVICE

》FABRICAÇÃO CHAPÉU  CHINÊS-PIER III PMOG 830 .
EMPRESA: ENESA
SUBFORNECEDOR : MEMPS
》FABRICAÇÃO CABLE RACK SE-3130K-01/ SE-3130KP-04
EMPRESA : ENESA
SUBFORNECEDOR : JG
》PINTURA DE TUBOS PROJETO 240 MTPA .



Atividade tem como objetivo controlar a qualidade, bem como verificar os requisitos técnicos das especificações se estão sendo executados conforme as mesmas .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""14/02/2023""","=""156""","=""""","=""PROCEDIMENTOS  VALE
PR-E-261 Procedimento para inspeção de solda rev.2
ES-S-401 Montagem-Estrutura Metálica 
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5
PR-E-275 Procedimento para inspeção  de pintura e galvanização .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""14/02/2023""","=""238""","=""""","=""PROGRAMAÇÃO PARA O DIA 13/01/2023, SEGUNDA-FEIRA .

EMPRESA: Sanches Tripoloni

OBRA: PROGRAMA 240 MTPA

ATIVIDADE: Acompanhamento topográfico na locação de chumbadores das bases do Transportador""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""14/02/2023""","=""238""","=""""","=""PROGRAMAÇÃO PARA O DIA 14/02/2023, TERÇA-FEIRA .

EMPRESA: Enesa Engenharia

OBRA: CENTRO DE TROCA DE RODEIRO - CTR - S11D

ATIVIDADE:  Levantamento topográfico dos trilhos existentes e da ""mesa falsa"" do Centro de Troca de Correia (CTR). Atividade solicitada pelo Sr. Alexandre Caldas (Vale), autorizado pelo gestor MCA (Sérgio Marcatto).""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""14/02/2023""","=""238""","=""""","=""PROGRAMAÇÃO PARA O DIA 15/02/2023, QUARTA-FEIRA .

EMPRESA: Enesa / Piacentini

OBRA: CENTRO DE TROCA DE RODEIRO - CTR - S11D

ATIVIDADE: Processamento de dados e elaboração de relatório topográfico referente ao levantamento topográfico dos trilhos existentes e da ""mesa falsa"" do Centro de Troca de Correia (CTR), realizado no dia 14/02/2023.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""14/02/2023""","=""238""","=""""","=""PROGRAMAÇÃO PARA O DIA 16/02/2023, QUINTA-FEIRA .

EMPRESA: Sanches Tripoloni

OBRA: Ampliação dos Pátios Sul

ATIVIDADE: Processamento de dados do alinhamento e nivelamento do caminho de rolamento do transportador do Pátio Sul para elaboração de relatório topográfico com desvios.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""14/02/2023""","=""238""","=""""","=""PROGRAMAÇÃO PARA O DIA 17/02/2023, SEXTA-FEIRA .

EMPRESA: Piacentini

OBRA: REVITALIZAÇÃO DO CAMINHO DE ROLAMENTO DA EP-02

ATIVIDADE: Continuação do levantamento topográfico para verificação do alinhamento e nivelamento do caminho de rolamento e transportador dos trilhos da berma TR-313K-04 - EP-02.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""14/02/2023""","=""281""","=""""","=""01 - CABECEIRA PÁTIOS -SISTEMA DE DRENAGEM- 230 MTPA""","=""""","=""""","=""""","=""Concluída""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""14/02/2023""","=""281""","=""""","=""02 - CABEICEIRA  TR 80- RECOMPOSIÇÃO DE TALUDE - 230 SANCHES""","=""""","=""""","=""""","=""Paralisada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""14/02/2023""","=""281""","=""""","=""03 - CABECEIRA PÁTIO O - CONSTRUÇÃO DE CALÇADAS - PIACENTINI""","=""""","=""""","=""""","=""Paralisada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""14/02/2023""","=""281""","=""""","=""04-  EP 313K 02 - ANALISE DE PLANO DE INSPEÇÃO E TESTE CIVIL - PIACENTINI""","=""""","=""""","=""""","=""Concluída""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""14/02/2023""","=""36""","=""""","=""PROJETO PORTO NORTE - S11D""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""14/02/2023""","=""36""","=""""","=""1-Elaboração de documentação""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""14/02/2023""","=""36""","=""""","=""PROCEDIMENTOS UTILIZADOS:

- NBR 5410/2004 Instalações elétricas de baixa tensão 
- NR 10/2008 Segurança em Instalações e Serviços em Eletricidade
- NBR 7310 Armazenamento, transporte e utilização de bobinas com fios, cabos ou cordoalhas de aço
-NBR 5419 Proteção contra descargas atmosféricas - parte 3: danos físicos a estruturas e perigos a vida
- ES-M-401_Montagem_Eletromecanica_Rev_5
- EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15
- PR-G-363_Elaboracao_Data_Book_Rev_3
- ES-G-402_Inspecao_Rev_5
- CP-E-501_Eletrica_Rev_14""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""14/02/2023""","=""299""","=""""","=""PROGRAMA 240MTPA
RP-313K-09 
ENESA


ACOMPANHAMENTO DE ENSAIO NÃO DESTRUTIVO 

Acompanhamento de ensaio visual de solda realizado na estrutura do passadiço do trailer da RP-313K-09

 


 PROCEDIMENTOS  VALE
ES-S-401 Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Áttila Souza"""
"=""14/02/2023""","=""269""","=""""","=""PROJETO PORTO NORTE
AMPLIAÇÃO DOS PÁTIOS
TR-313K-83/93
TR-313K-84 
240 MTPA


PROCESSO DE SOLDAGEM DAS CHAPAS DE PISO DOS MÓDULOS 2/3 DA PLATAFORMA DE MANUTENÇÃO PARA TROCA DE CORREIA DO TR-313K-84.
Realizado acompanhamento no processo de soldagem das chapas de piso nos módulos a serem instalados entre os eixos 2/3 da plataforma para troca de correia do TR-313K-84. 

PRÉ-MONTAGEM DOS MÓDULOS DOS EIXOS 11/12 DA PLATAFORMA PARA TROCA DE CORREIA DO TR-313K-84.
Realizado controle na pré-montagem dos módulos e aplicação de torque nos parafusos a serem instalados entre os eixos 11/12 da plataforma de manutenção para troca de correia do TR-313K-84. 

APLICAÇÃO DE ESQUEMA DE PINTURA CONTRA CORROSÃO NOS PARAFUSOS DOS MÓDULOS 11/12 DA PLATAFORMA DE MANUTENÇÃO PARA TROCA DE CORREIA DO TR-313K-84.
Realizado controle na aplicação do esquema de pintura os parafusos de fixação dos módulos da plataforma de manutenção para troca de correia do TR-313K-84.


PROCEDIMENTOS VALE

ES-S-401 Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
ES-T-401 Montagem_Tubulações 
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento 
PR-C-013 Preservação de Materiais Projetos rev. 0""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Allyson Peixoto"""
"=""14/02/2023""","=""281""","=""""","=""Gestão de Rotina Diária - apresentação semanal -  RNC's , CT's e NAP;

-Gestão das pendências das Consultas Técnicas (CT's);

-Gestão das Não-Conformidades (RNC's);""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Ana Cavalcanti"""
"=""14/02/2023""","=""314""","=""""","=""* SANCHES TRIPOLONI:( PROGRAMA 240-MTPA )
RI-314- EXECUÇÃO DE CONCRETAGEM DE PILAR TR-3150KP-43
RI-314- APLICAÇÃO DE CONCRETO PROJETADO TALUDE TR-3150KP-43
RI-314- EXECUÇÃO DE MONTAGEM DE FORMA E CHUMBADORES DE BASES CT-313K-215
RI-314- APLICAÇÃO DE ENTREGA DE PROTOCOLO DE INFRAESTRUTURA TR3150KP-43
* PIACENTINI:( AMPLIAÇÃO DA TORRE DE AMOSTRAGEM ST-314K-03)
RI-314- EXECUÇÃO DE PERFURAÇÃO DE ESTACAS RAIZ
* PIACENTINI:( PAVIMENTO RIGÍDO ACESO DA 240)
RI-314- EXECUÇÃO DE CURA ÚMIDA DO PAVIMENTO RIGÍDO""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Robson Mota"""
"=""14/02/2023""","=""289""","=""""","=""➡ PROJETO PORTO NORTE - S11D.

➡ AMPLIAÇÃO DOS PÁTIOS SUL - S11D.

➡ INTERFERÊNCIA.

➡ PROJETO MTPA""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""14/02/2023""","=""289""","=""""","=""* PROCEDIMENTOS UTILIZADOS:

*   NBR 5410/2004 Instalações elétricas de baixa tensão 
*   NR 10/2008 Segurança em Instalações e Serviços em Eletricidade
*   ES-M-401_Montagem_Eletromecanica_Rev_5
*   EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15
*   PR-G-363_Elaboracao_Data_Book_Rev_3
*   ES-G-402_Inspeçao_Rev_5
*   NBR 5419/2015 - proteção de estrutura contra descarga atemosférica.
*   NBR 14039 - instalações elétrica de alta tenção
*   CP-E-501_Eletrica_Rev_1.
*   NBR 17240 – Sistemas de detecção e alarme de incêndio.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""14/02/2023""","=""289""","=""""","=""✅   INSPEÇÃO DE QUALIDADE.

   ✅   MONTAGEM DE SISTEMA  SDCI.

   ✅""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Sergio Henrique Pinho """
"=""13/02/2023""","=""311""","=""""","=""PORTO NORTE
EMPRESAS: ENESA 
AMPLIAÇÃO DOS PATIOS
TR-313K-43 TRANSPORTADOR
TR-313K-87 TRANSPORTADOR
CT-215 CASA DE TRANSFERÊNCIA


*INSPEÇÃO QUALIDADE

- Montagem das estruturas do TR-43
- Montagem estrutura metálica CT215
- Montagem das estruturas do TR 87

* SERVIÇOS PREVISTOS 14/02/2023

- Montagem das estruturas do TR-43
- Montagem estrutura metálica CT215
- Montagem das estruturas do TR 87""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""13/02/2023""","=""311""","=""""","=""Procedimentos VALE Acompanhados:
PNR-00024
EG-M-402 - Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
ES-S-401 - Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
ES-T-401_Montagem_Tubulacoes_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Murillo Souza"""
"=""13/02/2023""","=""237""","=""""","=""PROGRAMAÇÃO PARA O DIA 13/01/2023, SEGUNDA-FEIRA .

EMPRESA: Sanches Tripoloni

OBRA: PROGRAMA 240 MTPA

ATIVIDADE: Acompanhamento topográfico na locação de chumbadores das bases do Transportador""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""13/02/2023""","=""237""","=""""","=""PROGRAMAÇÃO PARA O DIA 14/02/2023, TERÇA-FEIRA .

EMPRESA: Enesa Engenharia

OBRA: CENTRO DE TROCA DE RODEIRO - CTR - S11D

ATIVIDADE:  Levantamento topográfico dos trilhos existentes e da ""mesa falsa"" do Centro de Troca de Correia (CTR). Atividade solicitada pelo Sr. Alexandre Caldas (Vale), autorizado pelo gestor MCA (Sérgio Marcatto).""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""13/02/2023""","=""237""","=""""","=""PROGRAMAÇÃO PARA O DIA 15/02/2023, QUARTA-FEIRA .

EMPRESA: Enesa / Piacentini

OBRA: CENTRO DE TROCA DE RODEIRO - CTR - S11D

ATIVIDADE: Processamento de dados e elaboração de relatório topográfico referente ao levantamento topográfico dos trilhos existentes e da ""mesa falsa"" do Centro de Troca de Correia (CTR), realizado no dia 14/02/2023.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""13/02/2023""","=""237""","=""""","=""PROGRAMAÇÃO PARA O DIA 16/02/2023, QUINTA-FEIRA .

EMPRESA: Sanches Tripoloni

OBRA: Ampliação dos Pátios Sul

ATIVIDADE: Processamento de dados do alinhamento e nivelamento do caminho de rolamento do transportador do Pátio Sul para elaboração de relatório topográfico com desvios.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""13/02/2023""","=""237""","=""""","=""PROGRAMAÇÃO PARA O DIA 17/02/2023, SEXTA-FEIRA .

EMPRESA: Piacentini

OBRA: REVITALIZAÇÃO DO CAMINHO DE ROLAMENTO DA EP-02

ATIVIDADE: Continuação do levantamento topográfico para verificação do alinhamento e nivelamento do caminho de rolamento e transportador dos trilhos da berma TR-313K-04 - EP-02.""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção I Abel Cavalcanti Jr."""
"=""13/02/2023""","=""280""","=""""","=""01 - CABECEIRA TR 80 - CONSTRUÇÃO DE BASES DE TROCA DE CORREIA - 230 MTPA""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""13/02/2023""","=""280""","=""""","=""02 - CABEICEIRA  TR 80- RECOMPOSIÇÃO DE TALUDE - 230 SANCHES""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""13/02/2023""","=""280""","=""""","=""03 - CABECEIRA PÁTIO O - CONSTRUÇÃO DE CALÇADAS - PIACENTINI""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""13/02/2023""","=""280""","=""""","=""04 - CABECEIRA TR 82 - CONCRETO PROJETADO /TALUDE- 230 SANCHES""","=""""","=""""","=""""","=""Concluída""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""13/02/2023""","=""280""","=""""","=""05 -  CABECEIRA TR 82 - LAJE DO TRANSPORTADOR - 230 SANCHES""","=""""","=""""","=""""","=""Concluída""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Cosmilene Costa"""
"=""13/02/2023""","=""155""","=""""","=""EMPRESA : OMEGA SERVICE

》FABRICAÇÃO CHAPÉU  CHINÊS-PIER III PMOG 830 .
EMPRESA: ENESA
SUBFORNECEDOR : MEMPS
》FABRICAÇÃO CABLE RACK SE-3130K-01/ SE-3130KP-04
EMPRESA : ENESA
SUBFORNECEDOR : JG
》PINTURA DE TUBOS PROJETO 240 MTPA .



Atividade tem como objetivo controlar a qualidade, bem como verificar os requisitos técnicos das especificações se estão sendo executados conforme as mesmas .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""13/02/2023""","=""155""","=""""","=""PROCEDIMENTOS  VALE
PR-E-261 Procedimento para inspeção de solda rev.2
ES-S-401 Montagem-Estrutura Metálica 
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5
PR-E-275 Procedimento para inspeção  de pintura e galvanização .""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Gilton Montelo"""
"=""13/02/2023""","=""298""","=""""","=""PROGRAMA 240MTPA
RP-313K-09 
ENESA


ACOMPANHAMENTO DE ENSAIO NÃO DESTRUTIVO 

Acompanhamento de ensaio visual de solda realizado na estrutura do passadiço do trailer da RP-313K-09

 


 PROCEDIMENTOS  VALE
ES-S-401 Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Áttila Souza"""
"=""13/02/2023""","=""298""","=""""","=""PROGRAMA 240MTPA
CABLE RACK SE-3130KP-01 
ENESA


ACOMPANHAMENTO DE TORQUEAMENTO 

Acompanhamento de torque de inspeção em treliça 18000 


 PROCEDIMENTOS  VALE
ES-S-401 Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento rev.15
PR-C-013 Preservação de Materiais Projetos rev. 0
EG-G-401_Embal_Identif_Manus_Armaz_Preserv_Embarque_Rev_5""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Áttila Souza"""
"=""13/02/2023""","=""35""","=""""","=""PROJETO PORTO NORTE - S11D""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""13/02/2023""","=""35""","=""""","=""1-Montagem elétrica""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""13/02/2023""","=""35""","=""""","=""PROCEDIMENTOS UTILIZADOS:

- NBR 5410/2004 Instalações elétricas de baixa tensão 
- NR 10/2008 Segurança em Instalações e Serviços em Eletricidade
- NBR 7310 Armazenamento, transporte e utilização de bobinas com fios, cabos ou cordoalhas de aço
-NBR 5419 Proteção contra descargas atmosféricas - parte 3: danos físicos a estruturas e perigos a vida
- ES-M-401_Montagem_Eletromecanica_Rev_5
- EG-M-402_Tratam_Superf_Pintura_Protecao_Acabamento_Rev_15
- PR-G-363_Elaboracao_Data_Book_Rev_3
- ES-G-402_Inspecao_Rev_5
- CP-E-501_Eletrica_Rev_14""","=""""","=""""","=""""","=""Iniciada""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Frank Viana"""
"=""13/02/2023""","=""268""","=""""","=""PROJETO PORTO NORTE
AMPLIAÇÃO DOS PÁTIOS
TR-313K-83/93
TR-313K-84 
240 MTPA

PRÉ-MONTAGEM DOS MÓDULOS DOS EIXOS 11/12 DA PLATAFORMA PARA TROCA DE CORREIA DO TR-313K-84.
Realizado controle na pré-montagem dos módulos e aplicação de torque nos parafusos a serem instalados entre os eixos 11/12 da plataforma de manutenção para troca de correia do TR-313K-84. 

APLICAÇÃO DE ESQUEMA DE PINTURA CONTRA CORROSÃO NOS PARAFUSOS DOS MÓDULOS 11/12 DA PLATAFORMA DE MANUTENÇÃO PARA TROCA DE CORREIA DO TR-313K-84.
Realizado controle na aplicação do esquema de pintura os parafusos de fixação dos módulos da plataforma de manutenção para troca de correia do TR-313K-84.

PROCEDIMENTOS VALE

ES-S-401 Montagem-Estrutura Metálica rev.8
ES-M-401 Montagem- Eletromecânica rev.5
PR-E-255 Inspeção - Estruturas Metálicas rev.3
ES-T-401 Montagem_Tubulações 
EG-M-402 Tratamento Superfície-Pintura-Proteção-Acabamento 
PR-C-013 Preservação de Materiais Projetos rev. 0""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Allyson Peixoto"""
"=""13/02/2023""","=""280""","=""""","=""Gestão de Rotina Diária - apresentação semanal -  RNC's , CT's e NAP;

-Gestão das pendências das Consultas Técnicas (CT's);

-Gestão das Não-Conformidades (RNC's);""","=""""","=""""","=""""","=""Em andamento""","=""""","=""""","=""""","=""""","=""Report Diário de Inspeção | Ana Cavalcanti"""
